category,return_net_5y
FIXED INCOME,9.63
FIXED INCOME,14.35
FIXED INCOME,13.9
FIXED INCOME,15.15
FIXED INCOME,6.46
FIXED INCOME,4.6
FIXED INCOME,4.47
FIXED INCOME,2.32
FIXED INCOME,-0.05
FIXED INCOME,13.56
FIXED INCOME,-13.49
FIXED INCOME,14.03
FIXED INCOME,9.77
FIXED INCOME,19.24
FIXED INCOME,16.46
FIXED INCOME,8.41
FIXED INCOME,0.83
FIXED INCOME,4.44
FIXED INCOME,17.35
FIXED INCOME,8.36
FIXED INCOME,12.54
FIXED INCOME,17.16
FIXED INCOME,16.86
FIXED INCOME,3.87
FIXED INCOME,3.87
FIXED INCOME,3.88
FIXED INCOME,23.51
FIXED INCOME,6.39
FIXED INCOME,20.01
FIXED INCOME,19.69
FIXED INCOME,13.4
FIXED INCOME,12.95
FIXED INCOME,14.59
FIXED INCOME,13.44
FIXED INCOME,13.7
FIXED INCOME,14.22
FIXED INCOME,15.67
FIXED INCOME,16.01
FIXED INCOME,14.64
FIXED INCOME,15.84
FIXED INCOME,14.69
FIXED INCOME,12.88
FIXED INCOME,13.36
FIXED INCOME,15.53
FIXED INCOME,0.43
FIXED INCOME,1.13
FIXED INCOME,7
FIXED INCOME,6.82
FIXED INCOME,9.26
FIXED INCOME,12.59
FIXED INCOME,17.65
FIXED INCOME,-15
FIXED INCOME,15.28
FIXED INCOME,22.35
FIXED INCOME,16.42
FIXED INCOME,22.75
FIXED INCOME,12.05
FIXED INCOME,16.53
FIXED INCOME,11.11
FIXED INCOME,2.72
FIXED INCOME,2.82
FIXED INCOME,4.75
FIXED INCOME,3.75
FIXED INCOME,8.99
FIXED INCOME,6.83
FIXED INCOME,2.65
FIXED INCOME,13.35
FIXED INCOME,1.57
FIXED INCOME,2.58
FIXED INCOME,9.66
FIXED INCOME,11.67
FIXED INCOME,0.41
FIXED INCOME,2.18
FIXED INCOME,7.74
FIXED INCOME,9.74
FIXED INCOME,-0.27
FIXED INCOME,12.66
FIXED INCOME,5.83
FIXED INCOME,3.73
FIXED INCOME,5.03
FIXED INCOME,-0.38
FIXED INCOME,0.62
FIXED INCOME,7.08
FIXED INCOME,2.93
FIXED INCOME,2.04
FIXED INCOME,15.52
FIXED INCOME,16.02
FIXED INCOME,6.61
FIXED INCOME,7.22
FIXED INCOME,8.07
FIXED INCOME,8.76
FIXED INCOME,12.82
FIXED INCOME,13.39
FIXED INCOME,7.72
FIXED INCOME,6.42
FIXED INCOME,7.77
FIXED INCOME,7.64
FIXED INCOME,1.16
FIXED INCOME,0.76
FIXED INCOME,0.89
FIXED INCOME,1.08
FIXED INCOME,1.27
FIXED INCOME,1.39
FIXED INCOME,1.87
FIXED INCOME,13.33
FIXED INCOME,13.33
FIXED INCOME,13.33
FIXED INCOME,8.2
FIXED INCOME,7.26
FIXED INCOME,7.4
FIXED INCOME,7.59
FIXED INCOME,7.79
FIXED INCOME,7.93
FIXED INCOME,14.58
FIXED INCOME,13.67
FIXED INCOME,14.62
FIXED INCOME,14.98
FIXED INCOME,13.97
FIXED INCOME,14.13
FIXED INCOME,14.31
FIXED INCOME,14.55
FIXED INCOME,14.68
FIXED INCOME,14.45
FIXED INCOME,14.84
FIXED INCOME,13.89
FIXED INCOME,14.03
FIXED INCOME,14.23
FIXED INCOME,14.45
FIXED INCOME,14.58
FIXED INCOME,15.65
FIXED INCOME,16
FIXED INCOME,15.03
FIXED INCOME,15.2
FIXED INCOME,15.39
FIXED INCOME,15.62
FIXED INCOME,15.75
FIXED INCOME,24.03
FIXED INCOME,22.74
FIXED INCOME,12.46
FIXED INCOME,11.36
FIXED INCOME,-15.4
FIXED INCOME,-16.24
FIXED INCOME,28.21
FIXED INCOME,26.93
FIXED INCOME,12.97
FIXED INCOME,11.85
FIXED INCOME,16.7
FIXED INCOME,15.54
FIXED INCOME,21.19
FIXED INCOME,19.99
FIXED INCOME,6.01
FIXED INCOME,4.95
FIXED INCOME,-5.31
FIXED INCOME,-6.23
FIXED INCOME,21.94
FIXED INCOME,20.75
FIXED INCOME,23.03
FIXED INCOME,21.82
FIXED INCOME,34.94
FIXED INCOME,33.58
FIXED INCOME,14.14
FIXED INCOME,13.01
FIXED INCOME,11.58
FIXED INCOME,10.47
FIXED INCOME,13.11
FIXED INCOME,11.98
FIXED INCOME,12.94
FIXED INCOME,11.8
FIXED INCOME,12.86
FIXED INCOME,11.72
FIXED INCOME,17.77
FIXED INCOME,16.58
FIXED INCOME,-8.82
FIXED INCOME,-9.7
FIXED INCOME,16.3
FIXED INCOME,15.14
FIXED INCOME,-25.09
FIXED INCOME,-25.83
FIXED INCOME,10.8
FIXED INCOME,9.7
FIXED INCOME,-3.02
FIXED INCOME,-3.99
FIXED INCOME,-6.65
FIXED INCOME,-7.6
FIXED INCOME,1.61
FIXED INCOME,0.59
FIXED INCOME,39.65
FIXED INCOME,38.25
FIXED INCOME,-20.21
FIXED INCOME,-20.95
FIXED INCOME,-5.82
FIXED INCOME,-6.73
FIXED INCOME,-2.74
FIXED INCOME,-3.77
FIXED INCOME,-11.78
FIXED INCOME,-12.62
FIXED INCOME,-16.62
FIXED INCOME,-17.42
FIXED INCOME,12.46
FIXED INCOME,11.36
FIXED INCOME,14.44
FIXED INCOME,13.29
FIXED INCOME,13.5
FIXED INCOME,12.36
FIXED INCOME,27.3
FIXED INCOME,26.03
FIXED INCOME,4.92
FIXED INCOME,3.86
FIXED INCOME,1.65
FIXED INCOME,0.6
FIXED INCOME,26.92
FIXED INCOME,25.65
FIXED INCOME,10.76
FIXED INCOME,9.69
FIXED INCOME,-18.62
FIXED INCOME,-19.43
FIXED INCOME,-22.03
FIXED INCOME,-22.84
FIXED INCOME,-40.94
FIXED INCOME,-41.51
FIXED INCOME,-28.38
FIXED INCOME,-29.09
FIXED INCOME,27.21
FIXED INCOME,25.94
FIXED INCOME,20.19
FIXED INCOME,19
FIXED INCOME,2.91
FIXED INCOME,1.86
FIXED INCOME,32.51
FIXED INCOME,31.25
FIXED INCOME,-15.18
FIXED INCOME,-15.99
FIXED INCOME,26.79
FIXED INCOME,25.54
FIXED INCOME,37.75
FIXED INCOME,36.38
FIXED INCOME,23.61
FIXED INCOME,22.38
FIXED INCOME,12.92
FIXED INCOME,11.79
FIXED INCOME,-2.75
FIXED INCOME,-3.71
FIXED INCOME,-34.42
FIXED INCOME,-35.09
FIXED INCOME,-28.39
FIXED INCOME,-29.16
FIXED INCOME,-12.42
FIXED INCOME,-13.29
FIXED INCOME,-29.8
FIXED INCOME,-30.52
FIXED INCOME,-35.71
FIXED INCOME,-36.34
FIXED INCOME,-30.99
FIXED INCOME,-31.74
FIXED INCOME,25.05
FIXED INCOME,23.8
FIXED INCOME,16.48
FIXED INCOME,15.31
FIXED INCOME,2.82
FIXED INCOME,-6.13
FIXED INCOME,15.94
FIXED INCOME,0.99
FIXED INCOME,-5.05
FIXED INCOME,-2.71
FIXED INCOME,-12.47
FIXED INCOME,-14.54
FIXED INCOME,1.38
FIXED INCOME,-12.74
FIXED INCOME,-16.4
FIXED INCOME,-10.35
FIXED INCOME,-8.57
FIXED INCOME,-15.21
FIXED INCOME,-5.05
FIXED INCOME,-18.87
FIXED INCOME,-10.82
FIXED INCOME,-15.7
FIXED INCOME,-14.63
FIXED INCOME,-16.74
FIXED INCOME,46.91
FIXED INCOME,3.16
FIXED INCOME,1.75
FIXED INCOME,16.8
FIXED INCOME,-40.9
FIXED INCOME,-49.04
FIXED INCOME,23.97
FIXED INCOME,29.72
FIXED INCOME,28.58
FIXED INCOME,-6.78
FIXED INCOME,9.31
FIXED INCOME,13.88
FIXED INCOME,30.76
FIXED INCOME,-15.6
FIXED INCOME,32.64
FIXED INCOME,8.21
FIXED INCOME,32.26
FIXED INCOME,-16.58
FIXED INCOME,13.11
FIXED INCOME,3.93
FIXED INCOME,19.35
FIXED INCOME,27.57
FIXED INCOME,32.09
FIXED INCOME,-4.61
FIXED INCOME,39.09
FIXED INCOME,15
FIXED INCOME,26.37
FIXED INCOME,28.59
FIXED INCOME,55.17
FIXED INCOME,-30.16
FIXED INCOME,30.18
FIXED INCOME,38.07
FIXED INCOME,10.03
FIXED INCOME,23.07
FIXED INCOME,-88.18
FIXED INCOME,-15.74
FIXED INCOME,42.76
FIXED INCOME,48.49
FIXED INCOME,40.63
FIXED INCOME,59.04
FIXED INCOME,37.11
FIXED INCOME,42.59
FIXED INCOME,-17.1
FIXED INCOME,-39.31
FIXED INCOME,-47.06
FIXED INCOME,-41.71
FIXED INCOME,-49.14
FIXED INCOME,-43.84
FIXED INCOME,-39.69
FIXED INCOME,-10.57
FIXED INCOME,-4.93
FIXED INCOME,4.51
FIXED INCOME,-24.9
FIXED INCOME,5.85
FIXED INCOME,7.77
FIXED INCOME,-25.2
FIXED INCOME,-29.45
FIXED INCOME,-27.47
FIXED INCOME,2.5
FIXED INCOME,-26.98
FIXED INCOME,-23.39
FIXED INCOME,-30.99
FIXED INCOME,3.94
FIXED INCOME,-32.36
FIXED INCOME,-31.58
FIXED INCOME,-22.96
FIXED INCOME,-20.9
FIXED INCOME,-18.65
FIXED INCOME,-27.47
FIXED INCOME,-28.99
FIXED INCOME,-42.48
FIXED INCOME,-12.74
FIXED INCOME,-35.09
FIXED INCOME,-21.44
FIXED INCOME,-30.28
FIXED INCOME,-27.69
FIXED INCOME,-45.96
FIXED INCOME,7.09
FIXED INCOME,-31.9
FIXED INCOME,-35.6
FIXED INCOME,-26.33
FIXED INCOME,11.96
FIXED INCOME,-31.79
FIXED INCOME,-57.4
FIXED INCOME,-6.96
FIXED INCOME,14.6
FIXED INCOME,13.87
FIXED INCOME,14.98
FIXED INCOME,14.92
FIXED INCOME,14.54
FIXED INCOME,14.76
FIXED INCOME,7.33
FIXED INCOME,14.1
FIXED INCOME,1.3
FIXED INCOME,7.64
FIXED INCOME,11.91
FIXED INCOME,2.01
FIXED INCOME,2.47
FIXED INCOME,2.92
FIXED INCOME,2.92
FIXED INCOME,3.34
FIXED INCOME,13.86
FIXED INCOME,19.93
FIXED INCOME,2.32
FIXED INCOME,10.59
FIXED INCOME,8.82
FIXED INCOME,12.24
FIXED INCOME,11.86
FIXED INCOME,6.23
FIXED INCOME,34.12
FIXED INCOME,10.51
FIXED INCOME,11.26
FIXED INCOME,11.24
FIXED INCOME,11.71
FIXED INCOME,12.16
FIXED INCOME,6.28
FIXED INCOME,12.64
FIXED INCOME,17.25
FIXED INCOME,11.96
FIXED INCOME,7.97
FIXED INCOME,22.32
FIXED INCOME,13.34
FIXED INCOME,4.99
FIXED INCOME,15.85
FIXED INCOME,13.13
FIXED INCOME,13.13
FIXED INCOME,13.13
FIXED INCOME,13.13
FIXED INCOME,13.13
FIXED INCOME,13.13
FIXED INCOME,13.13
FIXED INCOME,13.13
FIXED INCOME,12.45
FIXED INCOME,12.45
FIXED INCOME,12.45
FIXED INCOME,12.45
FIXED INCOME,12.45
FIXED INCOME,12.45
FIXED INCOME,12.45
FIXED INCOME,12.45
FIXED INCOME,9.06
FIXED INCOME,8.68
FIXED INCOME,0.93
FIXED INCOME,8.82
FIXED INCOME,13.12
FIXED INCOME,13.33
FIXED INCOME,14.68
FIXED INCOME,0.14
FIXED INCOME,7.21
FIXED INCOME,10.65
FIXED INCOME,10.18
FIXED INCOME,10.19
FIXED INCOME,16.59
FIXED INCOME,10.25
FIXED INCOME,8.67
FIXED INCOME,19.15
FIXED INCOME,3.6
FIXED INCOME,3.83
FIXED INCOME,3.8
FIXED INCOME,9.32
FIXED INCOME,10.72
FIXED INCOME,22.93
FIXED INCOME,27.05
FIXED INCOME,26.12
FIXED INCOME,27.05
FIXED INCOME,2.5
FIXED INCOME,1.84
FIXED INCOME,2.43
FIXED INCOME,4.99
FIXED INCOME,4
FIXED INCOME,4.82
FIXED INCOME,2.66
FIXED INCOME,1.85
FIXED INCOME,2.79
FIXED INCOME,-28.41
FIXED INCOME,-28.95
FIXED INCOME,-28.31
FIXED INCOME,-18.33
FIXED INCOME,-18.95
FIXED INCOME,-18.44
FIXED INCOME,-4.32
FIXED INCOME,-5.03
FIXED INCOME,-4.11
FIXED INCOME,-15.49
FIXED INCOME,-16.15
FIXED INCOME,-15.49
FIXED INCOME,-35.41
FIXED INCOME,-35.83
FIXED INCOME,-35.4
FIXED INCOME,-18.77
FIXED INCOME,-19.62
FIXED INCOME,-18.73
FIXED INCOME,-30.77
FIXED INCOME,-31.29
FIXED INCOME,-30.71
FIXED INCOME,-15.92
FIXED INCOME,-16.54
FIXED INCOME,-15.91
FIXED INCOME,-28.33
FIXED INCOME,-28.85
FIXED INCOME,-28.35
FIXED INCOME,-15.06
FIXED INCOME,-15.7
FIXED INCOME,-14.85
FIXED INCOME,21.63
FIXED INCOME,20.86
FIXED INCOME,21.75
FIXED INCOME,20.33
FIXED INCOME,19.45
FIXED INCOME,20.41
FIXED INCOME,37.86
FIXED INCOME,36.81
FIXED INCOME,37.85
FIXED INCOME,18.44
FIXED INCOME,17.58
FIXED INCOME,18.77
FIXED INCOME,20.42
FIXED INCOME,19.54
FIXED INCOME,20.72
FIXED INCOME,19.13
FIXED INCOME,18.25
FIXED INCOME,19.13
FIXED INCOME,24.66
FIXED INCOME,23.75
FIXED INCOME,24.64
FIXED INCOME,12.54
FIXED INCOME,11.69
FIXED INCOME,12.51
FIXED INCOME,27.37
FIXED INCOME,26.42
FIXED INCOME,27.35
FIXED INCOME,13.28
FIXED INCOME,12.43
FIXED INCOME,13.27
FIXED INCOME,15.94
FIXED INCOME,15.07
FIXED INCOME,15.94
FIXED INCOME,14.63
FIXED INCOME,13.78
FIXED INCOME,14.63
FIXED INCOME,10.89
FIXED INCOME,10.07
FIXED INCOME,10.9
FIXED INCOME,12.8
FIXED INCOME,11.95
FIXED INCOME,12.79
FIXED INCOME,14.31
FIXED INCOME,13.44
FIXED INCOME,14.3
FIXED INCOME,11.15
FIXED INCOME,10.32
FIXED INCOME,11.19
FIXED INCOME,4.26
FIXED INCOME,3.48
FIXED INCOME,4.26
FIXED INCOME,-8.34
FIXED INCOME,-9.04
FIXED INCOME,-8.34
FIXED INCOME,6.5
FIXED INCOME,3.57
FIXED INCOME,5.28
FIXED INCOME,6.71
FIXED INCOME,7.86
FIXED INCOME,10.23
FIXED INCOME,12.8
FIXED INCOME,12.8
FIXED INCOME,12.8
FIXED INCOME,19.74
FIXED INCOME,3.96
FIXED INCOME,5.21
FIXED INCOME,7.77
FIXED INCOME,7.7
FIXED INCOME,6.66
FIXED INCOME,10.61
FIXED INCOME,10.61
FIXED INCOME,13.31
FIXED INCOME,14.25
FIXED INCOME,14.25
FIXED INCOME,10.35
FIXED INCOME,10.35
FIXED INCOME,10.03
FIXED INCOME,13.88
FIXED INCOME,13.88
FIXED INCOME,16.1
FIXED INCOME,15.56
FIXED INCOME,15.56
FIXED INCOME,16.05
FIXED INCOME,2.3
FIXED INCOME,8.88
FIXED INCOME,14.88
FIXED INCOME,15.15
FIXED INCOME,14.92
FIXED INCOME,14.71
FIXED INCOME,14.46
FIXED INCOME,10.45
FIXED INCOME,12.24
FIXED INCOME,7.01
FIXED INCOME,6.38
FIXED INCOME,6.91
FIXED INCOME,15.97
FIXED INCOME,7.09
FIXED INCOME,6.81
FIXED INCOME,6.78
FIXED INCOME,6.9
FIXED INCOME,7.11
FIXED INCOME,1.19
FIXED INCOME,1.27
FIXED INCOME,1.63
FIXED INCOME,11.66
FIXED INCOME,11.54
FIXED INCOME,11.62
FIXED INCOME,1.44
FIXED INCOME,2.23
FIXED INCOME,1.52
FIXED INCOME,0.57
FIXED INCOME,13.01
FIXED INCOME,13.07
FIXED INCOME,13.34
FIXED INCOME,13.16
FIXED INCOME,13.62
FIXED INCOME,12.18
FIXED INCOME,11.94
FIXED INCOME,12.54
FIXED INCOME,12.43
FIXED INCOME,12.24
FIXED INCOME,11.78
FIXED INCOME,7.8
FIXED INCOME,15.9
FIXED INCOME,7.4
FIXED INCOME,9.21
FIXED INCOME,3.48
FIXED INCOME,8.08
FIXED INCOME,4.62
FIXED INCOME,18.23
FIXED INCOME,21.54
FIXED INCOME,16.39
FIXED INCOME,8.05
FIXED INCOME,11.8
FIXED INCOME,15.6
FIXED INCOME,10.45
FIXED INCOME,8.38
FIXED INCOME,8.36
FIXED INCOME,19.72
FIXED INCOME,21.39
FIXED INCOME,2.7
FIXED INCOME,6.43
FIXED INCOME,10.04
FIXED INCOME,13.78
FIXED INCOME,6.27
FIXED INCOME,8.5
FIXED INCOME,10.7
FIXED INCOME,12.29
FIXED INCOME,13.01
FIXED INCOME,13.61
FIXED INCOME,18.06
FIXED INCOME,21
FIXED INCOME,20.99
FIXED INCOME,15.99
FIXED INCOME,19.4
FIXED INCOME,16.08
FIXED INCOME,34.54
FIXED INCOME,1.84
FIXED INCOME,21
FIXED INCOME,21.53
FIXED INCOME,20.83
FIXED INCOME,18.68
FIXED INCOME,8.16
FIXED INCOME,11.97
FIXED INCOME,15.32
FIXED INCOME,4.21
FIXED INCOME,11.66
FIXED INCOME,7.91
FIXED INCOME,8.4
FIXED INCOME,7.84
FIXED INCOME,19.03
FIXED INCOME,19.74
FIXED INCOME,18.94
FIXED INCOME,1.59
FIXED INCOME,1.89
FIXED INCOME,1.51
FIXED INCOME,1.88
FIXED INCOME,1.82
FIXED INCOME,20.72
FIXED INCOME,20.94
FIXED INCOME,21.21
FIXED INCOME,20.56
FIXED INCOME,21.08
FIXED INCOME,7.23
FIXED INCOME,11.55
FIXED INCOME,16.3
FIXED INCOME,7.26
FIXED INCOME,11.69
FIXED INCOME,16.35
FIXED INCOME,14
FIXED INCOME,7.82
FIXED INCOME,10.85
FIXED INCOME,13.67
FIXED INCOME,11.59
FIXED INCOME,22.44
FIXED INCOME,13.93
FIXED INCOME,4.01
FIXED INCOME,11.29
FIXED INCOME,7.85
FIXED INCOME,1.56
FIXED INCOME,7.91
FIXED INCOME,8.06
FIXED INCOME,7.59
FIXED INCOME,19.02
FIXED INCOME,19
FIXED INCOME,19.22
FIXED INCOME,19.36
FIXED INCOME,11.02
FIXED INCOME,16.04
FIXED INCOME,14.87
FIXED INCOME,8.2
FIXED INCOME,12.01
FIXED INCOME,15.36
FIXED INCOME,1.89
FIXED INCOME,21.17
FIXED INCOME,8.47
FIXED INCOME,19.8
FIXED INCOME,12.52
FIXED INCOME,1.48
FIXED INCOME,1.59
FIXED INCOME,1.57
FIXED INCOME,1.57
FIXED INCOME,20.66
FIXED INCOME,20.78
FIXED INCOME,20.73
FIXED INCOME,20.89
FIXED INCOME,21.2
FIXED INCOME,12.95
FIXED INCOME,13.08
FIXED INCOME,15.24
FIXED INCOME,4.23
FIXED INCOME,11.72
FIXED INCOME,8.02
FIXED INCOME,19.34
FIXED INCOME,15.03
FIXED INCOME,12.75
FIXED INCOME,1.61
FIXED INCOME,21.44
FIXED INCOME,20.89
FIXED INCOME,11.56
FIXED INCOME,4.97
FIXED INCOME,4.41
FIXED INCOME,6.07
FIXED INCOME,4.02
FIXED INCOME,1.79
FIXED INCOME,1.12
FIXED INCOME,0.07
FIXED INCOME,-0.72
FIXED INCOME,4.49
FIXED INCOME,0.9
FIXED INCOME,0.66
FIXED INCOME,-0.91
FIXED INCOME,1.04
FIXED INCOME,3
FIXED INCOME,1.73
FIXED INCOME,3.93
FIXED INCOME,-2.94
FIXED INCOME,-0.27
FIXED INCOME,-0.06
FIXED INCOME,9.97
FIXED INCOME,4.48
FIXED INCOME,9.15
FIXED INCOME,22.3
FIXED INCOME,1.96
FIXED INCOME,5.09
FIXED INCOME,2.59
FIXED INCOME,15.01
FIXED INCOME,4.48
FIXED INCOME,2.73
FIXED INCOME,14.35
FIXED INCOME,16.18
FIXED INCOME,13.42
FIXED INCOME,1.44
FIXED INCOME,0.72
FIXED INCOME,15.01
FIXED INCOME,8.27
FIXED INCOME,14.44
FIXED INCOME,12.75
FIXED INCOME,14.66
FIXED INCOME,-2.56
FIXED INCOME,12.43
FIXED INCOME,8.3
FIXED INCOME,14.01
FIXED INCOME,5.07
FIXED INCOME,0.85
FIXED INCOME,1.01
FIXED INCOME,7.12
FIXED INCOME,-1.14
FIXED INCOME,3.93
FIXED INCOME,3.71
FIXED INCOME,6.18
FIXED INCOME,-0.66
FIXED INCOME,6.01
FIXED INCOME,6.62
FIXED INCOME,14.95
FIXED INCOME,4.05
FIXED INCOME,8.83
FIXED INCOME,8.85
FIXED INCOME,10.04
FIXED INCOME,11.43
FIXED INCOME,11.59
FIXED INCOME,11.48
FIXED INCOME,10.79
FIXED INCOME,7.52
FIXED INCOME,7.91
FIXED INCOME,-2.73
FIXED INCOME,-3.16
FIXED INCOME,5.25
FIXED INCOME,4.32
FIXED INCOME,15.05
FIXED INCOME,-2.59
FIXED INCOME,14.78
FIXED INCOME,12.02
FIXED INCOME,9.98
FIXED INCOME,11.97
FIXED INCOME,0.57
FIXED INCOME,9.37
FIXED INCOME,4.12
FIXED INCOME,3.82
FIXED INCOME,5.71
FIXED INCOME,15.06
FIXED INCOME,14.54
FIXED INCOME,14.85
FIXED INCOME,14.77
FIXED INCOME,16.18
FIXED INCOME,16.5
FIXED INCOME,15.8
FIXED INCOME,23.48
FIXED INCOME,15.98
FIXED INCOME,25.15
FIXED INCOME,12.77
FIXED INCOME,11.27
FIXED INCOME,14.52
FIXED INCOME,9.45
FIXED INCOME,-2.7
FIXED INCOME,-3.63
FIXED INCOME,5.73
FIXED INCOME,0.83
FIXED INCOME,8.73
FIXED INCOME,1.15
FIXED INCOME,20.41
FIXED INCOME,14.15
FIXED INCOME,10.32
FIXED INCOME,18.15
FIXED INCOME,9.81
FIXED INCOME,8.22
FIXED INCOME,3.11
FIXED INCOME,-3.04
FIXED INCOME,8.24
FIXED INCOME,9.38
FIXED INCOME,9.16
FIXED INCOME,1.61
FIXED INCOME,10.55
FIXED INCOME,14.12
FIXED INCOME,8.65
FIXED INCOME,4.88
FIXED INCOME,-5.12
FIXED INCOME,-12.86
FIXED INCOME,-7.54
FIXED INCOME,10.96
FIXED INCOME,17.33
FIXED INCOME,6.17
FIXED INCOME,-3.78
FIXED INCOME,28.59
FIXED INCOME,18.84
FIXED INCOME,11.82
FIXED INCOME,19.8
FIXED INCOME,6.16
FIXED INCOME,5.51
FIXED INCOME,12.43
FIXED INCOME,15.68
FIXED INCOME,17.06
FIXED INCOME,15.56
FIXED INCOME,19.59
FIXED INCOME,8.74
FIXED INCOME,4.48
FIXED INCOME,4.33
FIXED INCOME,4.16
FIXED INCOME,2.94
FIXED INCOME,2.78
FIXED INCOME,2.78
FIXED INCOME,2.61
FIXED INCOME,3.99
FIXED INCOME,3.83
FIXED INCOME,3.5
FIXED INCOME,3.5
FIXED INCOME,-0.78
FIXED INCOME,2.79
FIXED INCOME,-0.92
FIXED INCOME,2.56
FIXED INCOME,15
FIXED INCOME,10.08
FIXED INCOME,14.51
FIXED INCOME,16.81
FIXED INCOME,18.33
FIXED INCOME,10.28
FIXED INCOME,12.25
FIXED INCOME,11.45
FIXED INCOME,13.4
FIXED INCOME,12.68
FIXED INCOME,4.89
FIXED INCOME,4.29
FIXED INCOME,3.68
FIXED INCOME,2.76
FIXED INCOME,1.28
FIXED INCOME,11.33
FIXED INCOME,11.48
FIXED INCOME,11.53
FIXED INCOME,11.59
FIXED INCOME,0.34
FIXED INCOME,0.66
FIXED INCOME,0.72
FIXED INCOME,13.08
FIXED INCOME,13.43
FIXED INCOME,13.49
FIXED INCOME,13.09
FIXED INCOME,13.55
FIXED INCOME,13.38
FIXED INCOME,18.4
FIXED INCOME,10.26
FIXED INCOME,5.66
FIXED INCOME,6.71
FIXED INCOME,16.7
FIXED INCOME,7.29
FIXED INCOME,19.95
FIXED INCOME,19.63
FIXED INCOME,8.18
FIXED INCOME,12.7
FIXED INCOME,2.7
FIXED INCOME,2.43
FIXED INCOME,2.7
FIXED INCOME,2.33
FIXED INCOME,5.54
FIXED INCOME,1.71
FIXED INCOME,0.91
FIXED INCOME,1.06
FIXED INCOME,1.19
FIXED INCOME,1.32
FIXED INCOME,1.51
FIXED INCOME,2.43
FIXED INCOME,1.41
FIXED INCOME,6.71
FIXED INCOME,5.8
FIXED INCOME,6.08
FIXED INCOME,3.18
FIXED INCOME,7.36
FIXED INCOME,-1.92
FIXED INCOME,7.6
FIXED INCOME,5.46
FIXED INCOME,-8.3
FIXED INCOME,-4.1
FIXED INCOME,5.59
FIXED INCOME,-6.18
FIXED INCOME,6.36
FIXED INCOME,11.68
FIXED INCOME,1.92
FIXED INCOME,9.77
FIXED INCOME,8.09
FIXED INCOME,-15.8
FIXED INCOME,4.51
FIXED INCOME,4.7
FIXED INCOME,14.25
FIXED INCOME,-13.34
FIXED INCOME,-2.67
FIXED INCOME,0.67
FIXED INCOME,-9.92
FIXED INCOME,2.43
FIXED INCOME,9.46
FIXED INCOME,9.84
FIXED INCOME,8.62
FIXED INCOME,9.68
FIXED INCOME,2.14
FIXED INCOME,7.14
FIXED INCOME,7.14
FIXED INCOME,6.93
FIXED INCOME,1.91
FIXED INCOME,2.31
FIXED INCOME,1.83
FIXED INCOME,2.26
FIXED INCOME,3.86
FIXED INCOME,4.36
FIXED INCOME,4.93
FIXED INCOME,5.16
FIXED INCOME,5.44
FIXED INCOME,5.92
FIXED INCOME,13.23
FIXED INCOME,9.44
FIXED INCOME,9.9
FIXED INCOME,7.53
FIXED INCOME,8.88
FIXED INCOME,12.44
FIXED INCOME,6.21
FIXED INCOME,12.83
FIXED INCOME,18.96
FIXED INCOME,9.93
FIXED INCOME,-3.32
FIXED INCOME,13.02
FIXED INCOME,14.84
FIXED INCOME,4.46
FIXED INCOME,3.77
FIXED INCOME,9.2
FIXED INCOME,12.63
FIXED INCOME,13.99
FIXED INCOME,14.84
FIXED INCOME,1.23
FIXED INCOME,8.22
FIXED INCOME,8.46
FIXED INCOME,9.34
FIXED INCOME,15.08
FIXED INCOME,0.54
FIXED INCOME,14.5
FIXED INCOME,14.99
FIXED INCOME,-0.3
FIXED INCOME,1.95
FIXED INCOME,15.07
FIXED INCOME,14.5
FIXED INCOME,15.08
FIXED INCOME,16.54
FIXED INCOME,13.61
FIXED INCOME,15.45
FIXED INCOME,8.99
FIXED INCOME,14.76
FIXED INCOME,-0.18
FIXED INCOME,2.22
FIXED INCOME,7.33
FIXED INCOME,19.29
FIXED INCOME,4.98
FIXED INCOME,1.96
FIXED INCOME,1.89
FIXED INCOME,12.36
FIXED INCOME,24.15
FIXED INCOME,19.5
FIXED INCOME,14.9
FIXED INCOME,3.21
FIXED INCOME,3.22
FIXED INCOME,9.77
FIXED INCOME,9.75
FIXED INCOME,3.64
FIXED INCOME,3.65
FIXED INCOME,8.4
FIXED INCOME,8.4
FIXED INCOME,8.29
FIXED INCOME,8.29
FIXED INCOME,8.88
FIXED INCOME,8.86
FIXED INCOME,13.33
FIXED INCOME,12.6
FIXED INCOME,9.74
FIXED INCOME,9.72
FIXED INCOME,10.22
FIXED INCOME,10.23
FIXED INCOME,18.16
FIXED INCOME,18.17
FIXED INCOME,14.93
FIXED INCOME,14.93
FIXED INCOME,18.99
FIXED INCOME,18.91
FIXED INCOME,19.51
FIXED INCOME,14.29
FIXED INCOME,14.87
FIXED INCOME,14.38
FIXED INCOME,14.96
FIXED INCOME,15.33
FIXED INCOME,15.9
FIXED INCOME,20.77
FIXED INCOME,20.34
FIXED INCOME,19.13
FIXED INCOME,4.45
FIXED INCOME,11.56
FIXED INCOME,3.63
FIXED INCOME,5.35
FIXED INCOME,7.16
FIXED INCOME,8.48
FIXED INCOME,12.5
FIXED INCOME,12.5
FIXED INCOME,16.29
FIXED INCOME,16.29
FIXED INCOME,10.75
FIXED INCOME,3.71
FIXED INCOME,11.4
FIXED INCOME,14.88
FIXED INCOME,15.65
